active_energy,total_energy,active_power_avg,active_power_peak,active_power_p50,active_power_p95,total_power_avg,total_power_peak,total_power_p50,total_power_p95,active_gpu_util_avg,active_gpu_util_peak,active_gpu_util_p50,active_gpu_util_p95,active_mem_avg,active_mem_peak,active_mem_p50,active_mem_p95,total_mem_avg,total_mem_peak,total_mem_p50,total_mem_p95,total_gpu_util_avg,total_gpu_util_peak,total_gpu_util_p50,total_gpu_util_p95,In Tokens Total,In Tokens Avg,In Tokens P50,In Tokens P95,In Tokens Max,In Tokens Min,Out Tokens Total,Out Tokens Avg,Out Tokens P50,Out Tokens P95,Out Tokens Max,Out Tokens Min,Latency Total (s),Latency Avg (s),Latency P50 (s),Latency P95 (s),Latency Max (s),Latency Min (s),TTFT Avg (s),TTFT P50 (s),TTFT P95 (s),TTFT Max (s),TTFT Min (s),Throughput (in+out) tok/s,Throughput (out) tok/s,Throughput (in) tok/s,Energy/Tok (in+out) J/1000,Energy/Tok (out) J/1000,Energy/Tok (in) J/1000,Model Name,FrameWork,Hardware type,TP Size,PP Size,EP Size,DP Size,Precision,Batch Size
162586.5035,162586.5035,1432.4802070484577,1659.387,1440.848,1540.3743,1432.4802070484577,1659.387,1440.848,1540.3743,20.80534140969163,22.9375,21.125,21.9375,297854.8125,297854.8125,297854.8125,297854.8125,297854.8125,297854.8125,297854.8125,297854.8125,20.80534140969163,22.9375,21.125,21.9375,1330904,332.726,127.5,1244.0,6717,18,892768,223.192,199.5,493.1499999999992,1173,10,112.55799293518066,1.7465170681476594,1.5712525844573975,3.8619037032127377,9.453274011611938,0.08739495277404785,0.02150527125597,0.01606881618499756,0.041009891033172596,0.274446964263916,0.015435457229614258,19755.789367002635,7931.626859357049,11824.162507645586,73.11622554945154,182.1150662882182,122.16245762278872,Qwen/Qwen3-8B,vLLM,NVIDIA H100 80GB HBM3,1,1,1,4,fp8,16
221721.273098352,221721.273098352,1595.117071942446,1922.812,1590.9254999999998,1718.75875,1595.117071942446,1922.812,1590.9254999999998,1718.75875,21.677607913669064,23.5,21.9375,22.5,296910.121852518,296910.8125,296910.8125,296910.8125,296910.121852518,296910.8125,296910.8125,296910.8125,21.677607913669064,23.5,21.9375,22.5,1330904,332.726,127.5,1244.0,6717,18,892768,223.192,199.5,493.1499999999992,1173,10,138.05347323417664,2.140011862576008,1.913438081741333,4.70809770822525,11.551056146621704,0.10532164573669434,0.0214799382686615,0.01652514934539795,0.042778861522674544,0.20290255546569824,0.01427006721496582,16107.323835511485,6466.8275204175425,9640.496315093942,99.70952240184343,248.3526213958744,166.59448998451577,Qwen/Qwen3-8B,vLLM,NVIDIA H100 80GB HBM3,1,1,1,4,bfloat16,16
107796.38701837038,107796.38701837038,1497.1720277777777,1725.883,1503.846,1634.7679,1497.1720277777777,1725.883,1503.846,1634.7679,19.60763888888889,23.0,19.96875,21.60625,297918.3125,297918.8125,297918.8125,297918.8125,297918.3125,297918.8125,297918.8125,297918.8125,19.60763888888889,23.0,19.96875,21.60625,1330904,332.726,127.5,1244.0,6717,18,892768,223.192,199.5,493.1499999999992,1173,10,70.85608053207397,2.1486917885541916,1.9292341470718384,4.763700675964355,11.643789291381836,0.08947420120239258,0.02413038831949234,0.017367243766784668,0.047910952568052244,0.18629121780395508,0.016545772552490234,31382.93825035135,12599.737288543307,18783.20096180804,48.4767479279185,120.7440085423877,80.99486290398886,Qwen/Qwen3-8B,vLLM,NVIDIA H100 80GB HBM3,1,1,1,4,fp8,32
144706.12629615667,144706.12629615667,1712.4985266272188,2003.828,1723.6550000000002,1888.4901999999997,1712.4985266272188,2003.828,1723.6550000000002,1888.4901999999997,20.43602071005917,23.4375,20.875,22.375,296973.9452662722,296974.75,296974.75,296974.75,296973.9452662722,296974.75,296974.75,296974.75,20.43602071005917,23.4375,20.875,22.375,1330904,332.726,127.5,1244.0,6717,18,892768,223.192,199.5,493.1499999999992,1173,10,83.22736167907715,2.5158183472752573,2.260286808013916,5.5892675638198845,13.560239315032959,0.10785460472106934,0.02528485596179962,0.018950581550598145,0.06250687837600705,0.2786126136779785,0.014988422393798828,26718.040259096877,10726.856913264817,15991.183345832062,65.07530170643723,162.08704422219063,108.72769658529592,Qwen/Qwen3-8B,vLLM,NVIDIA H100 80GB HBM3,1,1,1,4,bfloat16,32
80616.38959343624,80616.38959343624,1580.7135098039219,1917.479,1610.4855,1785.27345,1580.7135098039219,1917.479,1610.4855,1785.27345,18.91973039215686,22.9375,19.09375,22.359374999999996,297557.4166666667,297574.75,297574.75,297574.75,297557.4166666667,297574.75,297574.75,297574.75,18.91973039215686,22.9375,19.09375,22.359374999999996,1330904,332.726,127.5,1244.0,6717,18,892768,223.192,199.5,493.1499999999992,1173,10,49.846482276916504,2.9319899222254753,2.61368465423584,6.485884642601013,15.961668014526367,0.1393740177154541,0.0313902302980423,0.02555692195892334,0.06013202667236328,0.2677896022796631,0.018972158432006836,44610.40977067632,17910.351126491296,26700.05864418502,36.25372338790804,90.29937183393248,60.57265557353216,Qwen/Qwen3-8B,vLLM,NVIDIA H100 80GB HBM3,1,1,1,4,fp8,64
106141.64391039466,106141.64391039466,1862.1340789473684,2203.9179999999997,1901.9294999999997,2099.4685,1862.1340789473684,2203.9179999999997,1901.9294999999997,2099.4685,19.53344298245614,23.75,19.6875,23.1875,296615.0153508772,296630.875,296630.875,296630.875,296615.0153508772,296630.875,296630.875,296630.875,19.53344298245614,23.75,19.6875,23.1875,1330904,332.726,127.5,1244.0,6717,18,892768,223.192,199.5,493.1499999999992,1173,10,56.02788782119751,3.2608642182946204,2.933814525604248,7.200445127487182,17.545739889144897,0.15617012977600098,0.0321158641576767,0.02469313144683838,0.06884431838989258,0.22832822799682617,0.017177343368530273,39688.66374360625,15934.350458634128,23754.313284972126,47.73259901208212,118.89051120828107,79.75154023911166,Qwen/Qwen3-8B,vLLM,NVIDIA H100 80GB HBM3,1,1,1,4,bfloat16,64
69332.7495,69332.7495,1733.3187375000002,2421.658,1798.8700000000001,1974.3437,1733.3187375000002,2421.658,1798.8700000000001,1974.3437,18.2546875,23.0,18.59375,22.503125,303773.875,304126.875,304126.875,304126.875,303773.875,304126.875,304126.875,304126.875,18.2546875,23.0,18.59375,22.503125,1330904,332.726,127.5,1244.0,6717,18,892768,223.192,199.5,493.1499999999992,1173,10,38.61242699623108,4.363354708850384,3.827796697616577,9.67714512348175,21.921290397644043,0.20573973655700684,0.04403130382299423,0.03719353675842285,0.08915066719055176,0.30910301208496094,0.02218341827392578,57589.54235684409,23121.260937240288,34468.2814196038,31.17939583715584,77.66043305763647,52.094478264397736,Qwen/Qwen3-8B,vLLM,NVIDIA H100 80GB HBM3,1,1,1,4,fp8,128
87507.2670743034,87507.2670743034,1988.8015227272729,2738.4419999999996,2105.718,2258.51825,1988.8015227272729,2738.4419999999996,2105.718,2258.51825,18.647017045454547,23.4375,18.78125,23.059375,304413.82954545453,304822.875,304822.875,304822.875,304413.82954545453,304822.875,304822.875,304822.875,18.647017045454547,23.4375,18.78125,23.059375,1330904,332.726,127.5,1244.0,6717,18,892768,223.192,199.5,493.1499999999992,1173,10,42.678279876708984,4.703828715443612,4.153803825378418,10.380055093765256,23.674461126327515,0.22116518020629883,0.0458429633975029,0.03862655162811279,0.10819411277770996,0.29535818099975586,0.021348953247070312,52103.13082963624,20918.556290906523,31184.57453872972,39.35259654944767,98.01792523287504,65.75024725622839,Qwen/Qwen3-8B,vLLM,NVIDIA H100 80GB HBM3,1,1,1,4,bfloat16,128
41163.14053984403,41163.14053984403,957.2823372093023,1084.426,960.0320000000002,1054.7279999999998,957.2823372093023,1084.426,960.0320000000002,1054.7279999999998,16.005087209302324,19.5625,15.90625,18.421875,295307.0232558139,295487.0,295263.0,295487.0,295307.0232558139,295487.0,295263.0,295487.0,16.005087209302324,19.5625,15.90625,18.421875,332726,332.726,127.5,1244.0,6717,18,223192,223.192,199.5,493.14999999999986,1173,10,41.8156521320343,2.4944489274024964,2.194558620452881,5.510323727130886,13.65062952041626,0.12197160720825195,0.030526129484176635,0.02333247661590576,0.0482783317565918,0.11403489112854004,0.02253437042236328,13294.495521549456,5337.522880075238,7956.972641474218,74.0453457881271,184.42928303811982,123.71483003986474,Qwen/Qwen3-8B,vLLM,NVIDIA H100 80GB HBM3,4,1,1,1,fp8,64
47296.0655,47296.0655,1099.9085000000002,1254.3139999999999,1103.5720000000001,1209.4865,1099.9085000000002,1254.3139999999999,1103.5720000000001,1209.4865,14.992732558139535,22.25,15.09375,19.3125,295147.16279069765,295329.0,295105.0,295329.0,295147.16279069765,295329.0,295105.0,295329.0,14.992732558139535,22.25,15.09375,19.3125,332726,332.726,127.5,1244.0,6717,18,223192,223.192,199.5,493.14999999999986,1173,10,41.817675828933716,2.4908067121505737,2.2023290395736694,5.499371290206908,13.365737438201904,0.12845444679260254,0.030393308401107787,0.02491617202758789,0.04888490438461303,0.3278994560241699,0.02024984359741211,13293.85215654093,5337.264579529145,7956.587577011785,85.07741339550077,211.90753028782393,142.14718867777088,Qwen/Qwen3-8B,vLLM,NVIDIA H100 80GB HBM3,4,1,1,1,bfloat16,64
33386.034499999994,33386.034499999994,1027.2626,1326.554,1037.828,1137.8598,1027.2626,1326.554,1037.828,1137.8598,14.949038461538462,20.0625,14.9375,19.349999999999998,297433.7076923077,297591.0,297591.0,297591.0,297433.7076923077,297591.0,297591.0,297591.0,14.949038461538462,20.0625,14.9375,19.349999999999998,332726,332.726,127.5,1244.0,6717,18,223192,223.192,199.5,493.14999999999986,1173,10,31.47304940223694,3.609365956068039,3.1577261686325073,7.990587210655211,17.988532543182373,0.179520845413208,0.03894062185287476,0.041814446449279785,0.05679035186767578,0.3308703899383545,0.02538132667541504,17663.302748175658,7091.527647909983,10571.775100265677,60.05568177321114,149.58436906340725,100.34092466473913,Qwen/Qwen3-8B,vLLM,NVIDIA H100 80GB HBM3,4,1,1,1,fp8,128
262304.4151939683,262304.4151939683,1670.7287579617832,2040.0009999999997,1668.8555000000001,1798.42655,1670.7287579617832,2040.0009999999997,1668.8555000000001,1798.42655,22.020700636942674,23.875,22.3125,22.9375,298914.0224920382,299150.8125,299150.8125,299150.8125,298914.0224920382,299150.8125,299150.8125,299150.8125,22.020700636942674,23.875,22.3125,22.9375,1330904,332.726,127.5,1244.0,6717,18,892768,223.192,199.5,493.1499999999992,1173,10,155.62467074394226,2.4102886887192727,2.1743654012680054,5.319543862342834,13.350940465927124,0.11267590522766113,0.027890256464481355,0.017742037773132324,0.06517338752746582,0.3044724464416504,0.01685023307800293,14288.685652281498,5736.673984479748,8552.011667801751,117.96002971390037,293.81027903550336,197.08740464674256,Qwen/Qwen3-14B,vLLM,NVIDIA H100 80GB HBM3,1,1,1,4,fp8,16
642116.0003566742,642116.0003566742,3903.4407294832827,4849.0,3972.0,4235.599999999999,3903.4407294832827,4849.0,3972.0,4235.599999999999,11.25066489361702,12.265625,11.5625,11.6875,1330.212154492781,1344.6640625,1344.6640625,1344.6640625,1330.212154492781,1344.6640625,1344.6640625,1344.6640625,11.25066489361702,12.265625,11.5625,11.6875,2661808,332.726,127.5,1244.0,6717,18,1785536,223.192,199.5,493.1499999999978,1173,10,163.11189317703247,2.4943745957911014,2.2343080043792725,5.489753770828246,13.692286014556885,0.14481163024902344,0.04275605177879333,0.035825252532958984,0.06908928155899047,0.35028672218322754,0.03273510932922363,27265.60224013281,10946.694108087384,16318.908132045426,144.38190532521753,359.62086474687385,241.23302670841557,Qwen/Qwen3-8B,vLLM,AMD Instinct MI300X,1,1,1,8,fp8,16
